4.491701015090942383e+06
3.750812701034545898e+06
3.570144911956787109e+06
3.435002719116210938e+06
3.329700701141357422e+06
3.248545271301269531e+06
3.189659621047973633e+06
3.150086548995971680e+06
3.116624984741210938e+06
3.093824632644653320e+06
3.076272081756591797e+06
3.060643664550781250e+06
3.049851842880249023e+06
3.037623711776733398e+06
3.029606791305541992e+06
3.021373174285888672e+06
3.010684399414062500e+06
3.006425306701660156e+06
2.999519999313354492e+06
2.992649479675292969e+06
2.987915986633300781e+06
2.979742501449584961e+06
2.975776440048217773e+06
2.969384118270874023e+06
2.967166534423828125e+06
2.962972415542602539e+06
2.956621105194091797e+06
2.951373022079467773e+06
2.948412742996215820e+06
2.944045951080322266e+06
2.941397396850585938e+06
2.938845343780517578e+06
2.935904321670532227e+06
2.933313438034057617e+06
2.929730295562744141e+06
2.926065155792236328e+06
2.923778523635864258e+06
2.921656005477905273e+06
2.919034923934936523e+06
2.916272433853149414e+06
2.915366389083862305e+06
2.911216470336914062e+06
2.909560758209228516e+06
2.908252549743652344e+06
2.904832888412475586e+06
2.902757268524169922e+06
2.902173904037475586e+06
2.900968384552001953e+06
2.898031304168701172e+06
2.895555058288574219e+06
2.896205821609497070e+06
2.893604590225219727e+06
2.890073633575439453e+06
2.889833685684204102e+06
2.889676023483276367e+06
2.887369285964965820e+06
2.885302820968627930e+06
2.884052042770385742e+06
2.883189735412597656e+06
2.881541258621215820e+06
2.879172553634643555e+06
2.878753770828247070e+06
2.876695419311523438e+06
2.875643413543701172e+06
2.875262447357177734e+06
2.873684261322021484e+06
2.872402811813354492e+06
2.872604957580566406e+06
2.870128774261474609e+06
2.867298730087280273e+06
2.867388071060180664e+06
2.866286213684082031e+06
2.867591917800903320e+06
2.864390113067626953e+06
2.863100913619995117e+06
2.863732573699951172e+06
2.862347408294677734e+06
2.861458246612548828e+06
2.859632630920410156e+06
2.859292811965942383e+06
2.858411877822875977e+06
2.857463990020751953e+06
2.854619806289672852e+06
2.856739601898193359e+06
2.855181031799316406e+06
2.854322045135498047e+06
2.853097012329101562e+06
2.849447004318237305e+06
2.851623767471313477e+06
2.850317850875854492e+06
2.848769567489624023e+06
2.849251837539672852e+06
2.848428620147705078e+06
2.848174529647827148e+06
2.845059363937377930e+06
2.846312228775024414e+06
2.843207786560058594e+06
2.845508985137939453e+06
2.841718891143798828e+06
2.842171953964233398e+06
